count,roblas-bench command
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3360 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 3784 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 4072 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 474 -n 474 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 474 --stride_c 224676 --batch 128
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3088 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3104 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 3064 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3056 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 3360 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 2896 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 324 -k 324 --alpha 1 --lda 8192 --stride_a 64 --ldb 324 --stride_b 104976 --beta 0 --ldc 64 --stride_c 20736 --batch 128
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3408 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3952 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 3520 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3024 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3632 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3512 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3232 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2984 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 2888 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3576 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 3984 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 4056 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 2160 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 398 -n 398 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 398 --stride_c 158404 --batch 128
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 6144 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3888 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3504 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3592 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3600 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 372 -k 372 --alpha 1 --lda 8192 --stride_a 64 --ldb 372 --stride_b 138384 --beta 0 --ldc 64 --stride_c 23808 --batch 128
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3536 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2440 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 2032 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 4096 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2656 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 4032 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2952 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 3320 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3432 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 2496 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3296 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 2896 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 423 -k 423 --alpha 1 --lda 8192 --stride_a 64 --ldb 423 --stride_b 178929 --beta 0 --ldc 64 --stride_c 27072 --batch 128
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2864 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 2944 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3552 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 447 -k 447 --alpha 1 --lda 8192 --stride_a 64 --ldb 447 --stride_b 199809 --beta 0 --ldc 64 --stride_c 28608 --batch 128
96,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 2696 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 3632 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
96,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 339 -n 339 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 339 --stride_c 114921 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 429 -n 429 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 429 --stride_c 184041 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3776 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 399 -k 399 --alpha 1 --lda 8192 --stride_a 64 --ldb 399 --stride_b 159201 --beta 0 --ldc 64 --stride_c 25536 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 429 -k 429 --alpha 1 --lda 8192 --stride_a 64 --ldb 429 --stride_b 184041 --beta 0 --ldc 64 --stride_c 27456 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3544 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3472 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 508 -n 64 -k 508 --alpha 1 --lda 508 --stride_a 258064 --ldb 8192 --stride_b 64 --beta 0 --ldc 508 --stride_c 32512 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 492 -k 492 --alpha 1 --lda 8192 --stride_a 64 --ldb 492 --stride_b 242064 --beta 0 --ldc 64 --stride_c 31488 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 4048 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 505 -n 505 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 505 --stride_c 255025 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3904 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 478 -k 478 --alpha 1 --lda 8192 --stride_a 64 --ldb 478 --stride_b 228484 --beta 0 --ldc 64 --stride_c 30592 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 4064 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3904 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3856 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 438 -k 438 --alpha 1 --lda 8192 --stride_a 64 --ldb 438 --stride_b 191844 --beta 0 --ldc 64 --stride_c 28032 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3304 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 320 -k 320 --alpha 1 --lda 8192 --stride_a 64 --ldb 320 --stride_b 102400 --beta 0 --ldc 64 --stride_c 20480 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 436 -k 436 --alpha 1 --lda 8192 --stride_a 64 --ldb 436 --stride_b 190096 --beta 0 --ldc 64 --stride_c 27904 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 443 -n 64 -k 443 --alpha 1 --lda 443 --stride_a 196249 --ldb 8192 --stride_b 64 --beta 0 --ldc 443 --stride_c 28352 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 4048 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 488 -n 64 -k 488 --alpha 1 --lda 488 --stride_a 238144 --ldb 8192 --stride_b 64 --beta 0 --ldc 488 --stride_c 31232 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 444 -n 444 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 444 --stride_c 197136 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 3904 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 4024 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 4048 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 498 -k 498 --alpha 1 --lda 8192 --stride_a 64 --ldb 498 --stride_b 248004 --beta 0 --ldc 64 --stride_c 31872 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 499 -n 499 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 499 --stride_c 249001 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 436 -n 64 -k 436 --alpha 1 --lda 436 --stride_a 190096 --ldb 8192 --stride_b 64 --beta 0 --ldc 436 --stride_c 27904 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3488 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3856 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3488 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 4080 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3904 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 494 -n 494 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 494 --stride_c 244036 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 478 -n 478 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 478 --stride_c 228484 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 421 -n 421 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 421 --stride_c 177241 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 457 -k 457 --alpha 1 --lda 8192 --stride_a 64 --ldb 457 --stride_b 208849 --beta 0 --ldc 64 --stride_c 29248 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3936 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3920 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3920 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3904 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 443 -k 443 --alpha 1 --lda 8192 --stride_a 64 --ldb 443 --stride_b 196249 --beta 0 --ldc 64 --stride_c 28352 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 494 -k 494 --alpha 1 --lda 8192 --stride_a 64 --ldb 494 --stride_b 244036 --beta 0 --ldc 64 --stride_c 31616 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 501 -k 501 --alpha 1 --lda 8192 --stride_a 64 --ldb 501 --stride_b 251001 --beta 0 --ldc 64 --stride_c 32064 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 419 -n 419 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 419 --stride_c 175561 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3488 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 3488 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 472 -n 64 -k 472 --alpha 1 --lda 472 --stride_a 222784 --ldb 8192 --stride_b 64 --beta 0 --ldc 472 --stride_c 30208 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 508 -k 508 --alpha 1 --lda 8192 --stride_a 64 --ldb 508 --stride_b 258064 --beta 0 --ldc 64 --stride_c 32512 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 488 -k 488 --alpha 1 --lda 8192 --stride_a 64 --ldb 488 --stride_b 238144 --beta 0 --ldc 64 --stride_c 31232 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3856 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3856 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 425 -n 425 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 425 --stride_c 180625 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 482 -n 64 -k 482 --alpha 1 --lda 482 --stride_a 232324 --ldb 8192 --stride_b 64 --beta 0 --ldc 482 --stride_c 30848 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3544 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 4048 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 3544 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3544 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 499 -k 499 --alpha 1 --lda 8192 --stride_a 64 --ldb 499 --stride_b 249001 --beta 0 --ldc 64 --stride_c 31936 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 3544 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 506 -n 64 -k 506 --alpha 1 --lda 506 --stride_a 256036 --ldb 8192 --stride_b 64 --beta 0 --ldc 506 --stride_c 32384 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 425 -k 425 --alpha 1 --lda 8192 --stride_a 64 --ldb 425 --stride_b 180625 --beta 0 --ldc 64 --stride_c 27200 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 501 -n 501 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 501 --stride_c 251001 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 498 -n 498 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 498 --stride_c 248004 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 419 -k 419 --alpha 1 --lda 8192 --stride_a 64 --ldb 419 --stride_b 175561 --beta 0 --ldc 64 --stride_c 26816 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3936 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 421 -k 421 --alpha 1 --lda 8192 --stride_a 64 --ldb 421 --stride_b 177241 --beta 0 --ldc 64 --stride_c 26944 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 444 -k 444 --alpha 1 --lda 8192 --stride_a 64 --ldb 444 --stride_b 197136 --beta 0 --ldc 64 --stride_c 28416 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 403 -n 403 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 403 --stride_c 162409 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 479 -n 479 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 479 --stride_c 229441 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3304 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 482 -k 482 --alpha 1 --lda 8192 --stride_a 64 --ldb 482 --stride_b 232324 --beta 0 --ldc 64 --stride_c 30848 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 354 -k 354 --alpha 1 --lda 8192 --stride_a 64 --ldb 354 --stride_b 125316 --beta 0 --ldc 64 --stride_c 22656 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB T -m 64 -n 472 -k 472 --alpha 1 --lda 8192 --stride_a 64 --ldb 472 --stride_b 222784 --beta 0 --ldc 64 --stride_c 30208 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 3944 -k 4096 --alpha 1 --lda 4096 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3488 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 4096 -n 3776 -k 1024 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3936 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 438 -n 438 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 438 --stride_c 191844 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 3856 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 403 -k 403 --alpha 1 --lda 8192 --stride_a 64 --ldb 403 --stride_b 162409 --beta 0 --ldc 64 --stride_c 25792 --batch 128
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA N --transposeB N -m 64 -n 476 -k 476 --alpha 1 --lda 8192 --stride_a 64 --ldb 476 --stride_b 226576 --beta 0 --ldc 64 --stride_c 30464 --batch 128
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 3544 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 4096 -n 1024 -k 3776 --alpha 1 --lda 4096 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 4096 -k 4064 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 4096 -n 4080 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 4096
72,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 4064 -k 4096 --alpha 1 --lda 1024 --ldb 4096 --beta 0 --ldc 1024
72,./rocblas-bench -f gemm_strided_batched -r f32_r --transposeA T --transposeB N -m 451 -n 451 -k 64 --alpha 1 --lda 8192 --stride_a 64 --ldb 8192 --stride_b 64 --beta 0 --ldc 451 --stride_c 203401 --batch 128
